beam_id,epd_id_raw,ID,Display Name,Listed,Do Not List,Industry Avg,BEAM Avg,EPD Expiry,Footnote,Material,Manufacturer,Product Brand Name,Specifications,Notes,Countries of Manufacture,Markets of Applicability,Data added or modified,Stated EPD kgCO2e / unit,GWP units kgCO2e per,GWP kgCO2e/(common unit),Common Unit: kgCO2e / _,Metric Units,Imperial Units,GWP-bio from EPD,Biogenic carbon factor,% Carbon content (kgC/kg),Biogenic Storage,(common-unit repeat),WWF Storage Factor,Carbon content kgC/unit,(units kgC repeat),Biogenic CO2 full C value,Storage % Reduction,Density,Density Units,Addn'l factors,Addn'l factor units,R-value / inch,"k, Thermal Conductivity",Moisture content %,Mass (kg),Length (m),Width (m),Depth (m),Unit Volume (m3),Units/m2,Material Type,Material Subtype,Product Type,Product Subtype,(classification code — excluded §9),EPD ID,EPD Type,EPD Owner,EPD/LCA Prepared by,EPD Program / Operator,Internal/External Validation,EPD Verifying Agent,EPD Standards,EPD PCR Guidelines,LCA Method,EPD LCA Software,EPD LCI Database,Product Service Life (Years),Source document URL
8bcce7,EPD-CEM-20160114-IAD1-EN,,,,,,,2021-12-01,,,Cembrit Holding A,,,,,,,819.41,,,,,,,,,,,,,,,,1590,kg/m3,,,,,,,,,,,,Portland Cement,,,,,EPD-CEM-20160114-IAD1-EN,,Cembrit Holding A/S,of the Life Cycle Assessment,IBU,External,appointed by SVR),"ISO 14025, EN 15804, ISO 14040",The corrugated sheet roof covering is produced by,,GaBi 6,,,
bbb009,EPD-DUP-20210183-IBC1-EN,,,,,,,2026-11-29,,,DuPont de Nemours,,,,,,,0.281,,,,,,0.000178,,,,,,,,,,50,kg/m3,,,,,,,,,,,,Mineral wool,,,,,EPD-DUP-20210183-IBC1-EN,,DuPont de Nemours (Luxembourg) s.à r.l.,of the Life Cycle,IBU,External,,"ISO 14025, EN 15804+A2","This document applies to DuPont™ Tyvek® 1060B,",,GaBi 10.5.0.78,,30,
ae7e1c,EPD-ERF-20180184-CCI1-EN,,,,,,,2024-03-04,,,ERFMI - European Resilient Flooring Manufacturers' Institute,,,,,,,-2.74,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,,,,EPD-ERF-20180184-CCI1-EN,,ERFMI - European Resilient Flooring Manufacturers' Institute,of the Life Cycle,IBU,External,,"ISO 14025, EN 15804+A1",In this EPD cork floor tiles are declared. The,,GaBi,/GaBi ts/ is used.,,
FIB000,EPD-ETE-20190128-CCA1-EN,,,,,,,2025-01-05,,,Eternit NV,,,,,,,3.7960000000195997,,,,,,,,,,,,,,,,1580,kg/m3,,,,,,,,,0.01,,,Aluminum,,,,,EPD-ETE-20190128-CCA1-EN,,Eternit NV,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804, ISO 14040",This EPD presents the average of two,,SimaPro 8.5,Ecoinvent 3.5,,
FIB001,EPD-ETE-20190179-CCC1-EN,,,,,,,2025-02-05,,,Eternit NV,,,,,,,1.0950000000196,,,,,,,,,,,,,,,,2800,kg/m3,,,,0.6,,,,,,,,Aluminum,,,,,EPD-ETE-20190179-CCC1-EN,,Eternit NV,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804, ISO 14040",This EPD presents the LCA of the product EQUITONE,,SimaPro 8.5.2.0,Ecoinvent 3.5,,
be052f,EPD-GTX-20180071-IBA1-DE,,,,,,,,,,Deklarationsinhaber GUTEX Holzfaserplattenwerk H. Henselmann GmbH,,,,,,,1681.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPD-GTX-20180071-IBA1-DE,,,,IBU,,,"ISO 14025, EN 15804",,,GaBi 4,GaBi Professional,,
ins035,EPD-GTX-20190018-IBA1-EN,,,,,,,2024-04-17,,,GUTEX Holzfaserplattenwerk H. Henselmann GmbH,,,,,,,-1.1448300000000002,,,,,,,,,,,,,,,,500,kg/m3,,,,0.039,,,,,,,,Engineered wood,,,,,EPD-GTX-20190018-IBA1-EN,,GUTEX Holzfaserplattenwerk H. Henselmann GmbH + Co KG,of the Life Cycle,IBU,External,,"ISO 14025, EN 15804+A1",This Environmental Product Declaration is valid for,,GaBi,GaBi professional,,
ins030,EPD-GTX-20200178-IBC1-EN,,,,,,,2025-10-08,,,GUTEX Holzfaserplattenwerk H. Henselmann GmbH,,,,,,,-198.4,1 m³ wood fibre insulating,,,,,,,,,,,,,,,167,kg/m3,,,,,,,,,,,,Wood fiber insulation,,,,,EPD-GTX-20200178-IBC1-EN,,GUTEX Holzfaserplattenwerk H. Henselmann GmbH + Co KG,of the Life Cycle,IBU,External,,"ISO 14025, EN 15804+A1",This Declaration applies for wood fibre insulating,,GaBi,,,
CCF000,EPD-HOC-20220204-IBD1-EN,,,,,,,2027-09-20,,,Holcim,,,,,,,40.7,,,,,,0,,,,,,,,,,130,kg/m3,,,,,,,,,,,,Cellulose,,,,,EPDHOC20220204IBD1EN,,Holcim (Germany) GmbH,of the Life Cycle,IBU,External,,"ISO 14025, EN 15804+A2",Airium™ Spray is a cementbased insulation foam,,,ecoinvent v3.8,,
CBI000,EPD HUB-0281,,,,,,,2028-02-13,,,VP-001 Amorim Cork Insulation compared in a building context.,,,,,of the EPD to carry out this,,5.93,1 m³,,,,,,,,,,,,,,,115,kg/m3,,,,,,,,,,,,Cellulose,,,,,,,is responsible for its,"VP-004 Khadija Benis, Greenlab",,External,VP-055 E.A as an authorized verifier acting for EPD Hub,"ISO 14025, ISO 21930, EN 15804+A2, ISO 14040",,,AND BIBLIOGRAPHY,Ecoinvent,,
bbb027,EPDIE-22-83,,,,,,,,,,,,,,,,,0.41459999999999997,,,,,,-0.0067201000000000006,,,,,,,,,,,,,,,,,,,,,,,Membrane,,,,,EPDIE-22-83 Vapour Control Membranes,,– Partel,Ecochain,IBU,External,Pat Barry - CEO - Irish Green Building Council Chris Foster - EuGeos SRL,"ISO 14025, EN 15804+A2, ISO 14040",Part A Implementation and use of I.S. EN Partel Membranes,,AND DEVELOPER IF APPLICABLE,Ecoinvent,,
bbb028,EPDIE-22-83,,,,,,,,,,,,,,,,,0.41459999999999997,,,,,,-0.0067201000000000006,,,,,,,,,,,,,,,,,,,,,,,Membrane,,,,,EPDIE-22-83 Vapour Control Membranes,,– Partel,Ecochain,IBU,External,Pat Barry - CEO - Irish Green Building Council Chris Foster - EuGeos SRL,"ISO 14025, EN 15804+A2, ISO 14040",Part A Implementation and use of I.S. EN Partel Membranes,,AND DEVELOPER IF APPLICABLE,Ecoinvent,,
bbb007,EPDIE-22-84,,,,,,,,,,EXOPERM MONO SA,,,,,,,0.5285,,,,,,-0.009409299999999999,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Engineered wood,,,,,EPDIE-22-84 Breathable Monolithic,,– Partel,Ecochain,IBU,External,Pat Barry - CEO - Irish Green Building Council Chris Foster - EuGeos SRL,"ISO 14025, EN 15804+A2, ISO 14040",Part A Implementation and use of I.S. EN,,AND DEVELOPER IF APPLICABLE,Ecoinvent,,
bbb010,EPDIE-22-84,,,,,,,,,,EXOPERM MONO SA,,,,,,,0.5285,,,,,,-0.009409299999999999,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Engineered wood,,,,,EPDIE-22-84 Breathable Monolithic,,– Partel,Ecochain,IBU,External,Pat Barry - CEO - Irish Green Building Council Chris Foster - EuGeos SRL,"ISO 14025, EN 15804+A2, ISO 14040",Part A Implementation and use of I.S. EN,,AND DEVELOPER IF APPLICABLE,Ecoinvent,,
STU000,EPD-IWM-STO-20210130-IBG1-DE,,,,,,,2026-07-06,,,Sto SE & Co. KGaA,,,,,,,0.433,the production of one assessment have been retrieved from the GaBi8,,,,,,,,,,,,,,,25,kg/m3,,,,,,,,,,,,EPS Foam,,,,,EPD-IWM-STO-20210130-IBG1-DE,,Sto SE & Co. KGaA,of the Life Cycle,IBU,External,,"ISO 14025, EN 15804+A1, ISO 14040",This document is a model EPD. When calculating the,,GaBi,was used for,,
A23456,EPD-JAM-20220072-CBD1-EN,,,,,,,2027-10-16,,,James Hardie Europe GmbH,,,,,,,-0.737,,,,,,-7.19,,,,,,,,,,1180,kg/m3,,,,0.32,,,,,0.025,,,Cellulose,,,,,EPD-JAM-20220072-CBD1-EN,,James Hardie Europe GmbH,of the Life Cycle,IBU,External,,"ISO 14025, EN 15804+A2",This Environmental Product Declaration refers to,,GaBi,used is GaBi ts.,,
S12347,EPD-KRI-20230308-IBC1-EN,,,,,,,2028-09-10,,,Krinner Schraubfundamente GmbH,,,,,,,0,,,,,,,,,,,,,,,,7850,kg/m3,,,,,,,,,,,,Steel,,,,,EPD-KRI-20230308-IBC1-EN,,Krinner Schraubfundamente GmbH,of the LCA.,IBU,External,,"ISO 14025, EN 15804+A2, ISO 14040",Scope:,,SimaPro,was,,
S12348,EPD-KRI-20230308-IBC1-EN,,,,,,,2028-09-10,,,Krinner Schraubfundamente GmbH,,,,,,,0,,,,,,,,,,,,,,,,7850,kg/m3,,,,,,,,,,,,Steel,,,,,EPD-KRI-20230308-IBC1-EN,,Krinner Schraubfundamente GmbH,of the LCA.,IBU,External,,"ISO 14025, EN 15804+A2, ISO 14040",Scope:,,SimaPro,was,,
CCF002,EPD-MDS-20210038-CBA1-EN,,,,,,,2026-06-07,,,Master Builders Solutions Deutschland GmbH,,,,,,,45.59,,,,,,,,,,,,,,,,70,kg/m3,,,,,,,,,,,,Brick,,,,,EPD-MDS-20210038-CBA1-EN,,Master Builders Solutions Deutschland GmbH,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804+A1",The ecobalance is based on the compound,,GaBi,GaBi Professional,,
INS016,EPD n° 21-0078-001.00.00,,,,,,,,,,IsoHemp S.A.,,,,,,,,,,,,,,,,,,,,,,,2800,kg/m3,,,,0.071,,,,,,,,Aluminum,,,,,,,,Roland Hischier) (sur base du poids,,,,"ISO 14025, EN 15804+A2, ISO 14040",,,SimaPro 9.1.1.1,Ecoinvent 3.6,,
BAM004,EPD-NIBE-20210322-18246,,,,,,,,,,Manufacturer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hardwood,,,,,,,Manufacturer: MOSO,,,External,"Anne Kees Jeeninga, Advieslab","ISO 14025:2010, ISO 21930, EN15804, ISO 14040/44",,,,,,
BAM005,EPD-NIBE-20210322-18246,,,,,,,,,,Manufacturer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hardwood,,,,,,,Manufacturer: MOSO,,,External,"Anne Kees Jeeninga, Advieslab","ISO 14025:2010, ISO 21930, EN15804, ISO 14040/44",,,,,,
BAM006,EPD-NIBE-20210322-18246,,,,,,,,,,Manufacturer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hardwood,,,,,,,Manufacturer: MOSO,,,External,"Anne Kees Jeeninga, Advieslab","ISO 14025:2010, ISO 21930, EN15804, ISO 14040/44",,,,,,
BAM008,EPD-NIBE-20210322-18247,,,,,,,,,,Manufacturer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturer: MOSO,,,External,"Anne Kees Jeeninga, Advieslab","ISO 14025:2010, ISO 21930, EN15804, ISO 14040/44",,,,,,
INT007,EPD-NIBE-20210615-20084,,,,,,,,,,SINH Build,,,,,,,7.8100000000000005,,,,,,-0.5241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 4.1 Declared unit 8,,,External,"Sissy Verspeek, Agrodome","ISO 14025:2010, EN15804, ISO 14040",,,,EcoInvent 3.5,50,
BAM007,EPD-NIBE-20210625-20247,,,,,,,,,,Manufacturer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hardwood,,,,,,,Manufacturer: MOSO,,,External,"Anne Kees Jeeninga, Advieslab","ISO 14025:2010, ISO 21930, EN15804, ISO 14040/44",,,,,,
bb05fc,EPD-PCE-20200299-IBB1-EN,,,,,,,2026-03-14,,,Pittsburgh Corning Europe NV,,,,,of Belgium (Tessenderlo plant),,1.43,,,,,,-0.0562,,,,,,,,,,110,kg/m3,,,,0.041,,,,,,,,Brick,,,,,EPD-PCE-20200299-IBB1-EN,,Pittsburgh Corning Europe NV,of the Life Cycle,IBU,External,,"ISO 14025, EN 15804+A2, ISO 14040",This document refers to the production of 1 kg,,GaBi 9,is used from GaBi,,
ebf499,EPD-PCE-20200300-IBB1-EN,,,,,,,2026-03-14,,,Pittsburgh Corning Europe NV,,,,,of Belgium (Tessenderlo plant),,1.45,,,,,,-0.0472,,,,,,,,,,95,kg/m3,,,,0.036,,,,,,,,Brick,,,,,EPD-PCE-20200300-IBB1-EN,,Pittsburgh Corning Europe NV,of the Life Cycle,IBU,External,,"ISO 14025, EN 15804+A2, ISO 14040",This document refers to the production of 1 kg,,GaBi 9,is used from GaBi,,
40c2ea,EPD-PCE-20200301-IBA1-EN,,,,,,,2026-02-23,,,Pittsburgh Corning Europe NV,,,,,of Belgium (Tessenderlo plant). If,,1.45,,,,,,-0.0445,,,,,,,,,,165,kg/m3,,,,0.05,,,,,,,,Brick,,,,,EPD-PCE-20200301-IBA1-EN,,Pittsburgh Corning Europe NV,of the Life Cycle,IBU,External,,"ISO 14025, EN 15804+A2, ISO 14040",This document refers to the production of 1 kg,,GaBi 9,is used from GaBi,,
8f8df3,EPD-PCE-20200302-IBA1-EN,,,,,,,2026-03-14,,,Pittsburgh Corning Europe NV,,,,,of Belgium (Tessenderlo plant). If,,1.44,,,,,,-0.0631,,,,,,,,,,130,kg/m3,,,,0.045,,,,,,,,Brick,,,,,EPD-PCE-20200302-IBA1-EN,,Pittsburgh Corning Europe NV,of the Life Cycle,IBU,External,,"ISO 14025, EN 15804+A2, ISO 14040",This document refers to the production of 1 kg,,GaBi 9,is used from GaBi,,
3fc60e,EPD-POR-20140214-IBC1-EN,,,,,,,2019-12-11,,,Porextherm D,,,,,,,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,Polyisocyanurate,,,,,EPD-POR-20140214-IBC1-EN,,Porextherm Dämmstoffe GmbH,of the Life Cycle Assessment,IBU,External,has no influence on,"ISO 14025, EN 15804",This Environmental Product Declaration is valid for the,,GaBi,,,
www114,EPD-QKE-20220002-IBG1-DE,,,,,,,2027-05-02,,,QKE Qualit,,,,,,,80,,,,,,0.787,,,,,,,,,,2800,kg/m3,,,,,,,,,,,,Aluminum,,,,,EPD-QKE-20220002-IBG1-DE,,QKE Qualitätsverband Kunststofferzeugnisse e.V.,of the Life Cycle,IBU,External,(Managing Director Institut Bauen und Umwelt e.V.)) (Independent verifier),"ISO 14025, EN 15804+A2",This declaration is an association EPD.,,GaBi,ecoinvent 3.7,,
www121,EPD-QKE-20220156-IBG1-DE,,,,,,,2027-09-14,,,IBU,,,,,,,,,,,,,,,,,,,,,,,2800,kg/m3,,,,,,,,,,,,Aluminum,,,,,EPD-QKE-20220156-IBG1-DE,,IBU – Institut Bauen und Umwelt e.V. QKE – Qualitätsverband,,IBU,External,,"ISO 14025:2011, EN 15804+A2",This declaration is an association EPD.,,GaBi,ecoinvent 3.7,,
bbb031,EPD-SIG-20220185-CBA1-EN,,,,,,,2027-10-23,,,SIGA Cover AG,,,,,,,1.17,,,,,,-0.0356,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPD-SIG-20220185-CBA1-EN,,SIGA Cover AG,of the Life Cycle,IBU,External,,"ISO 14025, EN 15804+A2",This document applies to SIGA Majrex 200 (Majpell 5,,GaBi,GaBi content update package,,
ins026,EPD-STE-20150327-IBD1-EN,,,,,,,2021-02-04,,,STEICO SE,,,,,,,-173.133,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,Wood fiber insulation,,,,,EPD-STE-20150327-IBD1-EN,,STEICO SE,of the Life Cycle Assessment,IBU,External,has no influence on,"ISO 14025, EN 15804",This Declaration is an EPD which reflects an average,,GaBi,ecoinvent 2.2,,
ins027,EPD-STE-20150327-IBD1-EN,,,,,,,2021-02-04,,,STEICO SE,,,,,,,-173.133,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,Wood fiber insulation,,,,,EPD-STE-20150327-IBD1-EN,,STEICO SE,of the Life Cycle Assessment,IBU,External,has no influence on,"ISO 14025, EN 15804",This Declaration is an EPD which reflects an average,,GaBi,ecoinvent 2.2,,
ins028,EPD-STE-20150327-IBD1-EN,,,,,,,2021-02-04,,,STEICO SE,,,,,,,-173.133,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,Wood fiber insulation,,,,,EPD-STE-20150327-IBD1-EN,,STEICO SE,of the Life Cycle Assessment,IBU,External,has no influence on,"ISO 14025, EN 15804",This Declaration is an EPD which reflects an average,,GaBi,ecoinvent 2.2,,
ins034,EPD-STE-20150327-IBD1-EN,,,,,,,2021-02-04,,,STEICO SE,,,,,,,-173.133,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,Wood fiber insulation,,,,,EPD-STE-20150327-IBD1-EN,,STEICO SE,of the Life Cycle Assessment,IBU,External,has no influence on,"ISO 14025, EN 15804",This Declaration is an EPD which reflects an average,,GaBi,ecoinvent 2.2,,
bbb032,EPD-Synwer-234-EN,,,,,,,2027-11-06,,,Kiwa-Ecobility Experts Synwer GmbH,,,,,,,-0.00148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Synwer GmbH,of the Life Cycle Tel. +49 (0)30 467761-43,IBU,External,,"ISO 14025, EN 15804+A2, ISO 14040",,,,Ecoinvent,,
GRE002,EPD-ZIC-20200082-CCA1-EN,,,,,,,2025-07-30,,,ZinCo GmbH,,,,,,,-2.67,,,,,,-5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPD-ZIC-20200082-CCA1-EN,,ZinCo GmbH,of the Life Cycle,IBU,External,appointed by SVR),"ISO 14025, EN 15804+A2","This declaration covers the products of ZinCo GmbH,",,GaBi,Service Pack 40 has,,
A23457,GlobalEPD EN15804-036,,,,,,,,,,,,,,,,,-730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISO 14025:2010, EN15804, ISO 14040",,,SimaPro 9.3,Ecoinvent 3.8,,
285b88,GlobalEPD-RCP-008-001,,,,,,,2022-06-11,,,of the Declaration,,,,,,,,,,,,,,,,,,,,,,,960,kg/m3,,,,,,,,,,,,Clay Brick,,,,,,,Asociación Española de Fabricantes de Ladrillos y Tejas de Arcilla Cocida (HISPALYT),,,External,,"ISO 14025:2010, EN 15804:2012",,,,,150,
bbb022,HUB-0233,,,,,,,2027-12-23,,,Building Product Design Ltd,,,,,of the EPD to carry out this,,0.3,AND SERVICE LIFE,,,,,0.00143,,,,,,,,,,500,kg/m3,,,,,,,,,,,,Engineered wood,,,,,,,is responsible for its,VP-004,,External,"VP-055 Elma Avdyli, as an authorized verifier acting for","ISO 14025, ISO 21930, EN 15804+A2, ISO 14040",,,AND BIBLIOGRAPHY,Ecoinvent,,
SIP005,HUB-0635,,,,,,,2025-02-18,,,Manufacturer VP-001 Nexii Building Solutions Inc,,,,,of the EPD to carry out this,,106,102.32 kg,,,,,0.375,,,,,,,,,,,,,,,,,,,,0.203,,,Portland Cement,,,,,,,is responsible for its,"VP-004 Sara Turner, Sustainability Manager, Nexii Total energy use, A1-A3 (kWh) 829.0",,External,"VP-055 HaiHa Nguyen, as an authorized verifier acting","ISO 14025, ISO 21930, EN 15804+A2, ISO 14040",,,AND BIBLIOGRAPHY,Ecoinvent,60,
SIP006,HUB-0636,,,,,,,2025-02-18,,,Nexii Building Solutions Inc,,,,,of the EPD to carry out this,,93.6,94.7 kg,,,,,0.564,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,,,is responsible for its,"VP-004 Sara Turner, Sustainability Manager, Nexii",,External,"VP-055 HaiHa Nguyen, as an authorized verifier acting","ISO 14025, ISO 21930, EN 15804+A2, ISO 14040",,,AND BIBLIOGRAPHY,Ecoinvent,60,
840925,HW-20200605-001,,,,,,,,,,,,,,,for this study is Disposal/reuse/recycling [C1-C4],,,/ reference service life:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheep wool insulation,,,,,,,,Sustainable Minds,UL Environment,External,WAP Sustainability ULE Part A: Environment Standard 10010,"ISO 14025, ISO 21930:2017",Building Envelope,TRACI 2.1,and background LCI data sets may lead to,"SimaPro 9.0.0.49, ecoinvent 3.1, 2.2",75,
be49e2,HW-20200605-001,,,,,,,,,,,,,,,for this study is Disposal/reuse/recycling [C1-C4],,,/ reference service life:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheep wool insulation,,,,,,,,Sustainable Minds,UL Environment,External,WAP Sustainability ULE Part A: Environment Standard 10010,"ISO 14025, ISO 21930:2017",Building Envelope,TRACI 2.1,and background LCI data sets may lead to,"SimaPro 9.0.0.49, ecoinvent 3.1, 2.2",75,
5231c8,ICC – 20200122– 001,,,,,,,,,,co job site. No wastewater,,,,,,,,mostly due to the raw material ingred,,,,,,,,,,,,,,,,,,,,,,,,,0.0318,,,Cellulose,,,,,,,,Sustainable Minds,UL Environment,,"NSF to ISO 21930:2017, UL Building Envelope Thermal Insulation,","ISO 14025, ISO 21930:2017, EN 15804",Building Envelope Thermal Insulation,TRACI 2.1,and background LCI data sets may,SimaPro Analyst 8.5.2.0,75,
BRI007,LCA888510/R20170487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,kg/m3,,,,,,,,,,,,Brick,,,,,,,StoneCycling B.V.,,IBU,,,"ISO 14025, EN 15804",,,,EcoInvent,,
BRI000,MD-21011-EN,,,,,,,,,,use of biogas,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland Cement,,,,,,,19-04-2021 11-01-2026,,,External,Declared unit,"ISO 14025, EN 15804:2012, ISO 14040",,,"/background data GaBi ts, version 9.2.1.68",Ecoinvent,150,
sl3g0r,MD-21034-EN,,,,,,,,,,Denmark and High Concern for,,,,,,,-0.377,,,,,,-0.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPD 15804,,02-08-2021 02-08-2026,,,External,Ninkie Bendtsen,"ISO 14025, EN 15804, ISO 14040",,,/background data GaBi (version 9.2),Ecoinvent 3.6,,
WWC000,MD-22122-EN,,,,,,,,,,,,,,,,,-30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPD 15804,,24-02-2023 24-02-2028,,,External,1st version.,"ISO 14025, EN 15804, ISO 14040",,,/background data SimaPro 9.4.0.2. / Ecoinvent v.3.8 Database,Ecoinvent 3.8,,
WWC001,MD-22122-EN,,,,,,,,,,,,,,,,,-30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPD 15804,,24-02-2023 24-02-2028,,,External,1st version.,"ISO 14025, EN 15804, ISO 14040",,,/background data SimaPro 9.4.0.2. / Ecoinvent v.3.8 Database,Ecoinvent 3.8,,
103ade,NEPD-1243-396-EN,,,,,,,2022-01-31,,,The Norwegian EPD Foundation Glasopor AS,,,,,,,,,,,,,,,,,,,,,,,180,kg/m3,,,,,,,,,,,,,,,,,NEPD-1243-396-EN,,Glasopor AS,of the Life Cycle Assessment Phone: 414 69 800,IBU,External,sign,"ISO 14025, ISO 21930, EN 15804",Organisation no:,,,EcoInvent 3.2,,
LEC001,NEPD-1742-715-EN,,,,,,,2024-04-08,,,The Norwegian EPD Foundation Leca International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEPD-1742-715-EN,,Leca International,of the Life Cycle Assessment:,IBU,External,Sign Sign,"ISO 14025, ISO 21930, EN 15804",Organisation no:,,,ecoinvent,,
LEC002,NEPD-2304-1052-EN,,,,,,,2025-07-29,,,The Norwegian EPD Foundation Leca International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEPD-2304-1052-EN,,Leca International,of the Life Cycle Assessment:,IBU,,,"ISO 14025, ISO 21930, EN 15804",Organisation no:,,,ecoinvent 3.4,,
LEC000,NEPD-2540-1277-EN,,,,,,,2025-11-18,,,The Norwegian EPD Foundation Leca International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEPD-2540-1277-EN,,Leca International,of the Life Cycle Assessment:,IBU,External,Sign,"ISO 14025, ISO 21930, EN 15804",Organisation no:,,,ecoinvent,,
2c53be,NRMCAEPD: 10020,,,,,,,,,,Graniterock. Graniterock,,,,,,,9.1472,The declared unit is 1 metric ton (dry weight basis) of construction aggregate. The declared unit is an average product,,,,,,,,,,,,,,,2200,kg/m3,,,,,,,,,,,,Concrete,,,,,NRMCAEPD,,"Watsonville, CA 95077-5001","Athena Sustainable
Materials Institute",NSF International,External,Internal x External,"ISO 14025:2006, ISO 21930, ISO 14040","for Construction Aggregates: Natural Aggregate, Crushed Concrete,",,Gabi,"Diesel, North America 2008 Technology: very good",,
NSF000,NSI-20221101-002,,,,,,,,,,,,,,,,,,/ reference service life: Member Directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sustainable Minds,,,,"ISO 14025:2006, ISO 21930:2017, EN 15804",Interior and Exterior Stone,TRACI 2.1,and background LCI data,SimaPro Developer 9.4,,
n93fd1,NSI – 20221101 – 003,,,,,,,,,,all facilities which submitted data,,,,,,,,/ reference service life: Member Directory,,,,,,,,,,,,,,,2507,kg/m3,,,,,,,,,,,,,,,,,,,,Sustainable Minds,UL Environment,,,"ISO 14025, ISO 21930:2017",Cladding Product Systems,TRACI 2.1,and background LCI datasets may lead to,SimaPro Developer 9.4,75,
NSF001,POL-20230213-001,,,,,,,,,,Polycor Inc,,,,,,,,/ reference service life:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sustainable Minds,,,,"ISO 14025:2006, ISO 21930:2017, EN 15804",Interior and Exterior Stone,TRACI 2.1,and background LCI data,SimaPro Developer 9.4,,
NSF002,POL-20230213-002,,,,,,,,,,Polycor Inc,,,,,for this study is,,,/ reference service life:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Product-specific,,Sustainable Minds,,,,"ISO 14025:2006, ISO 21930:2017, EN 15804",Benchmarking Addendum.,TRACI 2.1,and background LCI data,SimaPro Developer 9.4,,
NSF003,POL-20230213-003,,,,,,,,,,Polycor Inc,,,,,,,,/ reference service life:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sustainable Minds,,,,"ISO 14025:2006, ISO 21930:2017, EN 15804",Interior and Exterior Stone,TRACI 2.1,and background LCI data,SimaPro Developer 9.4,,
HTW001,RTS 180 22,,,,,,,,,,Oy Lunawood Ltd. The declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTS 180 22,Product-specific,,and declaration ........................................................................................................,,,Place:,"ISO 14025, EN 15804:2012, ISO 14040",,,,ecoinvent,,
HTW002,RTS 180 22,,,,,,,,,,Oy Lunawood Ltd. The declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTS 180 22,Product-specific,,and declaration ........................................................................................................,,,Place:,"ISO 14025, EN 15804:2012, ISO 14040",,,,ecoinvent,,
e06534,SCS-EPD-03576,,,,,,,2015-04-01,,,"Fjalar Kommonen, FFK Ltd",,,,,"CAN, USA",,,,,,,,,,,,,,,,,,2800,kg/m3,,,,,,,,,,,,Aluminum,,,,,SCS-EPD-03576,,,EcoForm,NSF International,External,"Fjalar Kommonen, FFK Ltd.","ISO 14025, ISO 21930:2007, ISO 14040",for preparing an Environmental Product,"required by the PCR includes impact potentials, which lack characterization of providing and",SimaPro 8.0,Ecoinvent,10,
